season,player_id,player,team,age,experience,games,games_started,minutes,per,true_shooting,usage_rate,bpm,vorp,win_shares,ws_per_48,obpm,dbpm,reb_rate,ast_rate,stl_rate,blk_rate,tov_rate,three_pt_rate,team_pace,team_wins,team_season_key,minutes_per_game,qualified
2010,okurme01,Mehmet Okur,UTA,30.0,8,73,73.0,2149.0,15.6,0.561,21.0,0.5,1.4,5.6,0.126,0.4,0.1,14.2,8.5,0.9,3.0,12.6,0.275,93.8,53.0,UTA_2010,29.4,1
2010,ollieke01,Kevin Ollie,OKC,37.0,13,25,0.0,263.0,7.0,0.453,9.3,-2.4,0.0,0.3,0.059,-4.0,1.7,5.5,10.8,1.8,0.0,11.0,0.022,93.1,50.0,OKC_2010,10.5,0
2010,onealje01,Jermaine O'Neal,MIA,31.0,14,70,70.0,1991.0,17.9,0.563,22.9,-0.1,1.0,5.6,0.135,-0.5,0.4,14.3,8.4,0.7,3.9,12.9,0.003,89.6,47.0,MIA_2010,28.4,1
2010,onealsh01,Shaquille O'Neal,CLE,37.0,18,53,53.0,1240.0,17.9,0.565,25.1,-0.2,0.6,3.1,0.119,-1.0,0.8,17.0,11.3,0.6,3.9,15.7,0.002,91.4,61.0,CLE_2010,23.4,1
2010,outlatr01,Travis Outlaw,2TM,25.0,7,34,6.0,730.0,13.3,0.503,21.4,-0.9,0.2,0.9,0.062,0.0,-0.9,9.8,7.6,1.3,1.8,9.4,0.374,,,2TM_2010,21.5,0
2010,pachuza01,Zaza Pachulia,ATL,25.0,7,78,1.0,1089.0,13.1,0.539,15.5,-2.5,-0.1,2.7,0.121,-2.7,0.2,15.7,5.6,1.8,2.2,15.8,0.016,90.1,53.0,ATL_2010,14.0,1
2010,pargoja01,Jannero Pargo,CHI,30.0,7,63,5.0,829.0,8.9,0.429,24.4,-4.8,-0.6,-0.3,-0.015,-3.7,-1.1,5.2,17.5,1.8,0.2,11.1,0.362,93.1,41.0,CHI_2010,13.2,0
2010,parkean01,Anthony Parker,CLE,34.0,7,81,81.0,2289.0,9.9,0.576,12.0,-0.3,1.0,4.9,0.103,-1.0,0.7,6.0,9.9,1.4,0.6,12.1,0.549,91.4,61.0,CLE_2010,28.3,1
2010,parketo01,Tony Parker,SAS,27.0,9,56,50.0,1728.0,16.4,0.542,25.8,-0.7,0.6,3.6,0.101,0.6,-1.3,4.6,30.9,0.9,0.3,15.3,0.047,91.7,50.0,SAS_2010,30.9,1
2010,paulch01,Chris Paul,NOH,24.0,5,45,45.0,1712.0,23.7,0.584,22.2,6.2,3.5,7.3,0.204,4.6,1.6,6.5,45.4,2.9,0.4,13.5,0.199,92.6,37.0,NOH_2010,38.0,1
2010,pavloal01,Sasha Pavlović,MIN,26.0,7,71,0.0,877.0,5.4,0.422,18.1,-6.2,-0.9,-1.2,-0.063,-5.0,-1.2,7.5,10.0,1.3,0.5,14.5,0.393,96.1,15.0,MIN_2010,12.4,0
2010,pecheol01,Oleksiy Pecherov,MIN,24.0,3,44,5.0,447.0,12.0,0.487,22.8,-4.2,-0.3,0.1,0.01,-2.7,-1.6,15.5,4.0,1.0,2.4,13.7,0.277,96.1,15.0,MIN_2010,10.2,0
2010,pendeje02,Jeff Ayres,POR,22.0,1,39,4.0,405.0,12.1,0.705,10.1,-3.0,-0.1,1.3,0.156,-3.4,0.4,15.0,0.4,0.9,3.2,14.0,0.0,87.7,50.0,POR_2010,10.4,0
2010,perkike01,Kendrick Perkins,BOS,25.0,7,78,78.0,2154.0,15.0,0.613,17.6,-0.7,0.7,5.2,0.117,-1.7,1.0,16.9,6.0,0.6,4.8,20.4,0.006,91.6,50.0,BOS_2010,27.6,1
2010,petermo01,Morris Peterson,NOH,32.0,10,46,39.0,973.0,9.3,0.503,16.5,-3.2,-0.3,0.8,0.039,-1.9,-1.3,7.6,6.2,1.3,0.4,7.7,0.568,92.6,37.0,NOH_2010,21.2,0
2010,petrojo01,Johan Petro,DEN,24.0,5,36,16.0,436.0,10.7,0.553,13.6,-3.6,-0.2,0.8,0.089,-3.9,0.2,17.1,4.8,1.2,2.2,17.3,0.01,94.8,53.0,DEN_2010,12.1,0
2010,piercpa01,Paul Pierce,BOS,32.0,12,71,71.0,2411.0,18.2,0.613,23.8,3.0,3.0,8.3,0.165,2.3,0.7,7.9,15.1,1.8,1.0,13.6,0.303,91.6,50.0,BOS_2010,34.0,1
2010,pietrmi01,Mickaël Piétrus,ORL,27.0,7,75,24.0,1687.0,11.9,0.555,18.0,0.9,1.2,3.6,0.103,0.0,0.9,7.4,4.7,1.6,1.4,10.5,0.568,92.0,59.0,ORL_2010,22.5,1
2010,poseyja01,James Posey,NOH,33.0,11,77,2.0,1731.0,8.7,0.525,11.4,-1.8,0.1,2.4,0.067,-2.4,0.6,11.2,9.3,1.3,0.8,11.8,0.701,92.6,37.0,NOH_2010,22.5,1
2010,powele01,Leon Powe,CLE,26.0,4,20,2.0,236.0,10.2,0.515,17.3,-5.8,-0.2,0.5,0.097,-4.6,-1.1,15.4,0.0,1.3,0.7,12.5,0.0,91.4,61.0,CLE_2010,11.8,0
2010,poweljo01,Josh Powell,LAL,27.0,5,63,0.0,581.0,6.7,0.407,18.6,-6.3,-0.6,0.0,0.001,-5.2,-1.1,11.2,9.0,0.8,0.8,13.7,0.082,92.8,57.0,LAL_2010,9.2,0
2010,priceaj01,A.J. Price,IND,23.0,1,56,2.0,865.0,14.0,0.53,22.7,-0.5,0.3,1.2,0.065,-0.1,-0.4,5.6,20.5,2.0,0.2,13.2,0.492,97.1,32.0,IND_2010,15.4,0
2010,pricero01,Ronnie Price,UTA,26.0,5,60,4.0,806.0,10.3,0.476,18.0,-1.3,0.1,0.9,0.056,-2.5,1.2,5.4,22.0,2.5,1.3,17.3,0.26,93.8,53.0,UTA_2010,13.4,0
2010,princta01,Tayshaun Prince,DET,29.0,8,49,49.0,1664.0,16.0,0.53,18.9,0.8,1.2,3.2,0.091,1.8,-1.0,9.0,16.9,1.1,1.1,8.8,0.126,88.5,27.0,DET_2010,34.0,1
2010,przybjo01,Joel Przybilla,POR,30.0,10,30,9.0,681.0,11.2,0.567,10.3,-1.3,0.1,1.4,0.101,-2.9,1.6,21.6,1.7,0.6,5.1,26.5,0.0,87.7,50.0,POR_2010,22.7,0
2010,quinnch01,Chris Quinn,NJN,26.0,4,25,0.0,223.0,9.3,0.477,14.1,-2.5,0.0,0.1,0.025,-2.6,0.1,4.1,20.9,2.1,0.3,14.6,0.571,91.4,12.0,NJN_2010,8.9,0
2010,radmavl01,Vladimir Radmanović,2TM,29.0,9,41,20.0,891.0,7.9,0.449,16.0,-3.8,-0.4,0.0,-0.002,-2.9,-0.9,11.3,7.2,1.6,0.6,13.4,0.396,,,2TM_2010,21.7,0
2010,randoan01,Anthony Randolph,GSW,20.0,2,33,8.0,749.0,18.7,0.521,23.9,-0.6,0.3,1.5,0.098,-0.2,-0.3,16.0,8.5,1.8,4.9,11.7,0.016,100.4,26.0,GSW_2010,22.7,0
2010,randosh01,Shavlik Randolph,2TM,26.0,5,6,0.0,53.0,6.2,0.371,19.5,-8.8,-0.1,0.0,-0.013,-6.6,-2.2,15.6,3.2,1.0,1.5,13.7,0.0,,,2TM_2010,8.8,0
2010,randoza01,Zach Randolph,MEM,28.0,9,81,81.0,3051.0,21.2,0.546,24.6,1.3,2.5,9.7,0.153,2.7,-1.4,18.2,8.2,1.3,0.8,10.1,0.039,93.6,40.0,MEM_2010,37.7,1
2010,ratlith01,Theo Ratliff,2TM,36.0,15,49,29.0,807.0,10.3,0.511,12.3,-2.1,0.0,1.4,0.084,-3.9,1.8,11.6,4.7,0.8,6.0,19.1,0.0,,,2TM_2010,16.5,0
2010,reddmi01,Michael Redd,MIL,30.0,10,18,12.0,492.0,12.1,0.444,23.7,0.1,0.2,0.6,0.059,-0.9,1.0,6.2,13.0,2.0,0.3,5.8,0.282,91.7,46.0,MIL_2010,27.3,0
2010,redicjj01,JJ Redick,ORL,25.0,4,82,9.0,1808.0,15.0,0.606,18.3,1.8,1.8,6.5,0.173,1.8,0.1,5.0,13.9,0.8,0.2,8.8,0.495,92.0,59.0,ORL_2010,22.0,1
2010,richach01,Chris Richard,CHI,25.0,2,18,0.0,224.0,6.5,0.547,9.6,-5.8,-0.2,0.3,0.067,-6.8,1.0,14.7,4.4,1.8,1.4,29.3,0.0,93.1,41.0,CHI_2010,12.4,0
2010,richaja01,Jason Richardson,PHO,29.0,9,79,76.0,2485.0,16.6,0.574,20.8,1.7,2.3,6.6,0.128,2.2,-0.5,9.2,8.8,1.3,0.9,7.9,0.401,95.3,54.0,PHO_2010,31.5,1
2010,richaqu01,Quentin Richardson,MIA,29.0,10,76,75.0,2082.0,12.9,0.572,14.8,1.3,1.7,5.8,0.133,0.4,0.8,10.6,7.0,1.8,0.7,9.5,0.638,89.6,47.0,MIA_2010,27.4,1
2010,ridnolu01,Luke Ridnour,MIL,28.0,7,82,0.0,1759.0,17.7,0.57,22.0,2.2,1.8,6.2,0.168,1.7,0.5,4.6,31.9,1.6,0.3,12.4,0.264,91.7,46.0,MIL_2010,21.5,1
2010,robinna01,Nate Robinson,2TM,25.0,5,56,2.0,1115.0,16.3,0.543,24.4,0.7,0.7,2.2,0.095,1.2,-0.6,5.8,24.9,2.3,0.3,12.3,0.452,,,2TM_2010,19.9,1
2010,rodrise01,Sergio Rodríguez,2TM,23.0,4,66,8.0,1048.0,14.8,0.554,21.6,-1.3,0.2,1.2,0.053,0.0,-1.3,4.8,32.2,2.4,0.4,22.5,0.259,,,2TM_2010,15.9,1
2010,rondora01,Rajon Rondo,BOS,23.0,4,81,81.0,2963.0,19.1,0.54,20.2,3.6,4.2,9.6,0.156,2.2,1.4,7.5,43.7,3.3,0.3,19.3,0.088,91.6,50.0,BOS_2010,36.6,1
2010,rosede01,Derrick Rose,CHI,21.0,2,78,78.0,2871.0,18.6,0.532,27.2,1.7,2.7,6.0,0.1,2.6,-0.9,5.7,30.3,1.0,0.7,12.5,0.044,93.1,41.0,CHI_2010,36.8,1
2010,rossqu01,Quinton Ross,2TM,28.0,6,52,7.0,562.0,3.0,0.393,10.4,-6.4,-0.6,-0.1,-0.008,-6.0,-0.4,5.0,3.0,1.2,0.8,8.6,0.189,,,2TM_2010,10.8,0
2010,roybr01,Brandon Roy,POR,25.0,4,65,65.0,2419.0,21.3,0.568,26.7,4.7,4.1,9.1,0.18,4.7,0.0,7.3,23.1,1.4,0.5,9.5,0.213,87.7,50.0,POR_2010,37.2,1
2010,rushbr01,Brandon Rush,IND,24.0,2,82,64.0,2491.0,9.6,0.522,14.8,-1.3,0.4,2.5,0.047,-1.5,0.1,7.6,6.9,1.1,1.9,11.1,0.43,97.1,32.0,IND_2010,30.4,1
2010,rushka01,Kareem Rush,LAC,29.0,7,7,0.0,58.0,4.8,0.409,10.9,-3.5,0.0,0.0,-0.019,-5.3,1.8,6.0,10.0,1.8,3.8,21.4,0.273,92.6,29.0,LAC_2010,8.3,0
2010,salmojo01,John Salmons,2TM,30.0,8,81,56.0,2824.0,14.7,0.553,19.9,1.6,2.5,7.1,0.121,0.4,1.2,5.4,12.9,1.8,0.7,9.9,0.312,,,2TM_2010,34.9,1
2010,scalabr01,Brian Scalabrine,BOS,31.0,9,52,3.0,472.0,3.6,0.445,10.4,-4.3,-0.3,0.2,0.019,-4.4,0.1,6.2,8.1,1.0,0.7,16.2,0.576,91.6,50.0,BOS_2010,9.1,0
2010,scolalu01,Luis Scola,HOU,29.0,3,82,82.0,2671.0,17.2,0.55,22.7,-0.3,1.1,6.3,0.114,0.0,-0.3,15.1,11.1,1.2,0.7,11.9,0.005,94.0,42.0,HOU_2010,32.6,1
2010,sefolth01,Thabo Sefolosha,OKC,25.0,4,82,82.0,2348.0,9.8,0.509,10.9,0.1,1.3,4.0,0.082,-1.9,2.0,9.5,8.9,2.1,1.5,15.8,0.297,93.1,50.0,OKC_2010,28.6,1
2010,sessira01,Ramon Sessions,MIN,23.0,3,82,1.0,1732.0,12.9,0.513,19.9,-3.0,-0.4,1.1,0.031,-1.8,-1.2,6.9,23.3,1.6,0.2,17.2,0.027,96.1,15.0,MIN_2010,21.1,1
2010,simmobo01,Bobby Simmons,NJN,29.0,8,23,2.0,395.0,8.0,0.485,16.8,-3.6,-0.2,0.1,0.014,-3.6,0.0,9.2,6.3,2.0,0.6,13.1,0.538,91.4,12.0,NJN_2010,17.2,0
2010,singlja01,James Singleton,2TM,28.0,4,57,3.0,977.0,11.4,0.452,15.4,-3.2,-0.3,1.1,0.056,-3.2,0.0,16.3,4.8,1.5,3.3,14.8,0.146,,,2TM_2010,17.1,0
2010,skinnbr01,Brian Skinner,LAC,33.0,12,16,1.0,123.0,5.5,0.456,13.1,-7.2,-0.2,0.0,-0.006,-6.5,-0.6,12.7,0.0,1.3,2.4,19.7,0.0,92.6,29.0,LAC_2010,7.7,0
2010,smithcr01,Craig Smith,LAC,26.0,4,75,2.0,1232.0,16.9,0.599,21.2,-0.8,0.4,3.0,0.117,-0.9,0.1,13.5,11.8,1.4,1.5,15.3,0.013,92.6,29.0,LAC_2010,16.4,1
2010,smithja02,Jason Smith,PHI,23.0,2,56,2.0,658.0,10.6,0.491,15.8,-4.3,-0.4,0.7,0.048,-3.9,-0.4,12.1,7.5,1.7,3.4,15.4,0.167,91.6,27.0,PHI_2010,11.8,0
2010,smithjo02,Joe Smith,ATL,34.0,15,64,1.0,592.0,11.2,0.453,18.4,-5.5,-0.5,0.9,0.077,-3.8,-1.6,15.5,5.3,0.5,2.4,9.3,0.036,90.1,53.0,ATL_2010,9.2,0
2010,smithjo03,Josh Smith,ATL,24.0,6,81,81.0,2871.0,21.0,0.536,22.2,5.1,5.1,9.3,0.155,2.4,2.7,14.3,19.0,2.4,4.5,14.3,0.007,90.1,53.0,ATL_2010,35.4,1
2010,smithjr01,J.R. Smith,DEN,24.0,6,75,0.0,2082.0,15.0,0.515,26.9,0.1,1.1,2.7,0.062,0.5,-0.4,6.5,15.0,2.4,0.7,11.0,0.452,94.8,53.0,DEN_2010,27.8,1
2010,songada01,Darius Songaila,NOH,31.0,7,75,1.0,1410.0,11.6,0.522,19.5,-3.7,-0.6,1.3,0.044,-3.9,0.2,9.7,7.9,2.3,0.8,13.5,0.012,92.6,37.0,NOH_2010,18.8,1
2010,speigma01,Marreese Speights,PHI,22.0,2,62,1.0,1016.0,17.6,0.524,25.1,-2.9,-0.2,2.1,0.101,-1.3,-1.6,14.6,6.2,1.5,2.6,9.1,0.011,91.6,27.0,PHI_2010,16.4,1
2010,stackje01,Jerry Stackhouse,MIL,35.0,15,42,0.0,855.0,11.1,0.517,21.9,-1.7,0.1,0.9,0.048,-1.4,-0.3,6.6,13.4,1.3,0.8,16.0,0.411,91.7,46.0,MIL_2010,20.4,0
2010,stevede01,DeShawn Stevenson,2TM,28.0,10,64,18.0,883.0,3.3,0.381,10.7,-5.6,-0.8,-0.4,-0.022,-5.2,-0.4,5.9,8.9,0.9,0.5,14.4,0.534,,,2TM_2010,13.8,0
2010,stojape01,Peja Stojaković,NOH,32.0,12,62,55.0,1947.0,12.4,0.533,18.6,-0.9,0.5,2.7,0.067,0.2,-1.1,6.8,7.2,1.3,0.2,7.1,0.512,92.6,37.0,NOH_2010,31.4,1
2010,stoudam01,Amar'e Stoudemire,PHO,27.0,8,82,82.0,2838.0,22.6,0.615,27.3,1.0,2.2,10.7,0.181,2.1,-1.1,14.5,4.8,0.9,2.1,12.1,0.005,95.3,54.0,PHO_2010,34.6,1
2010,stuckro01,Rodney Stuckey,DET,23.0,3,73,67.0,2499.0,15.6,0.479,26.4,-0.4,1.0,2.7,0.052,0.0,-0.4,6.8,24.7,2.2,0.4,11.4,0.071,88.5,27.0,DET_2010,34.2,1
2010,summeda01,DaJuan Summers,DET,22.0,1,44,0.0,405.0,7.5,0.457,18.5,-5.2,-0.3,0.0,0.002,-3.4,-1.8,6.7,6.3,1.1,1.5,9.8,0.323,88.5,27.0,DET_2010,9.2,0
2010,tayloje02,Jermaine Taylor,HOU,23.0,1,31,4.0,303.0,11.4,0.46,23.1,-3.9,-0.2,0.1,0.015,-1.8,-2.1,8.7,8.4,1.7,0.7,12.0,0.185,94.0,42.0,HOU_2010,9.8,0
2010,teaguje01,Jeff Teague,ATL,21.0,1,71,3.0,719.0,11.0,0.459,19.1,-3.6,-0.3,0.6,0.042,-3.8,0.3,5.4,25.1,2.5,1.2,16.7,0.141,90.1,53.0,ATL_2010,10.1,0
2010,telfase01,Sebastian Telfair,2TM,24.0,6,43,1.0,659.0,10.3,0.479,18.4,-4.4,-0.4,0.3,0.02,-3.4,-1.0,4.0,29.9,1.9,0.6,18.7,0.279,,,2TM_2010,15.3,0
2010,templga01,Garrett Temple,3TM,23.0,1,27,4.0,334.0,10.5,0.553,20.3,-2.9,-0.1,0.4,0.057,-3.4,0.4,5.4,9.6,2.0,1.3,18.0,0.366,,,3TM_2010,12.4,0
2010,terryja01,Jason Terry,DAL,32.0,11,77,12.0,2540.0,16.5,0.552,23.0,1.5,2.2,6.5,0.123,1.6,-0.1,3.2,18.8,1.9,0.5,8.6,0.358,92.5,55.0,DAL_2010,33.0,1
2010,thabeha01,Hasheem Thabeet,MEM,22.0,1,68,13.0,883.0,12.9,0.605,10.7,-1.2,0.2,2.0,0.109,-3.2,1.9,16.1,1.7,0.9,7.7,20.0,0.0,93.6,40.0,MEM_2010,13.0,0
2010,thomaet01,Etan Thomas,OKC,31.0,8,23,1.0,321.0,6.9,0.483,13.4,-5.0,-0.2,0.2,0.028,-5.3,0.3,11.4,0.5,0.6,3.7,18.8,0.0,93.1,50.0,OKC_2010,14.0,0
2010,thomake01,Kenny Thomas,SAC,32.0,11,26,2.0,313.0,9.0,0.509,8.1,-2.7,-0.1,0.4,0.059,-3.4,0.7,15.7,6.5,1.6,2.3,29.7,0.0,94.0,25.0,SAC_2010,12.0,0
2010,thomaku01,Kurt Thomas,MIL,37.0,15,70,9.0,1049.0,9.9,0.489,11.3,-2.2,-0.1,2.1,0.095,-4.4,2.1,15.8,6.7,1.3,3.4,18.3,0.0,91.7,46.0,MIL_2010,15.0,1
2010,thomati01,Tim Thomas,DAL,32.0,13,18,1.0,285.0,15.1,0.579,21.1,-0.4,0.1,0.7,0.12,0.2,-0.5,8.2,8.0,1.8,0.5,10.7,0.406,92.5,55.0,DAL_2010,15.8,0
2010,thomaty01,Tyrus Thomas,2TM,23.0,4,54,3.0,1220.0,16.8,0.511,22.1,0.9,0.9,2.6,0.103,-2.0,2.9,15.9,7.8,2.7,5.5,15.6,0.007,,,2TM_2010,22.6,1
2010,thompja02,Jason Thompson,SAC,23.0,2,75,58.0,2357.0,14.5,0.518,19.6,-2.4,-0.2,4.0,0.081,-1.6,-0.8,15.5,8.3,0.9,2.3,13.3,0.013,94.0,25.0,SAC_2010,31.4,1
2010,thornal01,Al Thornton,2TM,26.0,3,75,46.0,2079.0,11.8,0.523,19.0,-3.1,-0.6,2.2,0.05,-2.1,-1.0,8.2,7.1,1.1,1.3,11.7,0.046,,,2TM_2010,27.7,1
2010,thornma01,Marcus Thornton,NOH,22.0,1,73,17.0,1872.0,17.4,0.55,25.3,0.9,1.4,4.0,0.103,2.3,-1.4,6.6,10.3,1.6,0.4,7.3,0.354,92.6,37.0,NOH_2010,25.6,1
2010,tinslja01,Jamaal Tinsley,MEM,31.0,8,38,1.0,589.0,7.8,0.438,16.0,-4.3,-0.3,-0.3,-0.027,-4.5,0.2,6.5,25.4,2.9,0.6,29.3,0.279,93.6,40.0,MEM_2010,15.5,0
2010,tollian01,Anthony Tolliver,2TM,24.0,2,46,29.0,1427.0,13.6,0.531,16.6,-1.6,0.1,2.5,0.084,-0.3,-1.3,12.5,8.6,1.1,1.7,8.3,0.339,,,2TM_2010,31.0,1
2010,tuckeal02,Alando Tucker,2TM,25.0,3,15,0.0,96.0,13.4,0.529,24.4,-4.0,0.0,0.1,0.061,-0.1,-3.9,5.9,6.4,0.0,0.0,9.4,0.179,,,2TM_2010,6.4,0
2010,turiaro01,Ronny Turiaf,GSW,27.0,5,42,20.0,872.0,12.6,0.574,11.3,0.1,0.5,1.4,0.078,-1.5,1.7,12.2,13.8,1.3,4.4,21.4,0.007,100.4,26.0,GSW_2010,20.8,0
2010,turkohe01,Hedo Türkoğlu,TOR,30.0,10,74,69.0,2272.0,13.3,0.54,18.1,0.4,1.4,3.4,0.071,0.7,-0.4,8.9,19.5,1.2,1.1,13.9,0.429,93.1,40.0,TOR_2010,30.7,1
2010,udokaim01,Ime Udoka,SAC,32.0,6,69,2.0,944.0,9.6,0.47,14.4,-1.9,0.0,0.8,0.041,-2.2,0.3,11.6,8.8,1.8,0.5,13.6,0.378,94.0,25.0,SAC_2010,13.7,0
2010,udrihbe01,Beno Udrih,SAC,27.0,6,79,41.0,2477.0,15.7,0.566,18.6,0.4,1.5,5.5,0.107,0.7,-0.2,5.1,24.1,1.8,0.3,13.1,0.237,94.0,25.0,SAC_2010,31.4,1
2010,ukicro01,Roko Ukić,MIL,25.0,2,13,0.0,97.0,12.2,0.574,19.1,-1.8,0.0,0.2,0.101,-1.1,-0.7,1.8,20.0,0.5,0.0,14.7,0.4,91.7,46.0,MIL_2010,7.5,0
2010,varejan01,Anderson Varejão,CLE,27.0,6,76,7.0,2166.0,15.8,0.598,13.1,1.3,1.8,8.1,0.179,0.1,1.2,15.9,6.1,1.7,2.4,11.0,0.011,91.4,61.0,CLE_2010,28.5,1
2010,villach01,Charlie Villanueva,DET,25.0,5,78,16.0,1848.0,16.0,0.526,23.9,0.0,0.9,3.5,0.092,0.8,-0.8,12.0,5.2,1.4,2.5,7.7,0.341,88.5,27.0,DET_2010,23.7,1
2010,vujacsa01,Sasha Vujačić,LAL,25.0,6,67,1.0,575.0,11.4,0.518,15.2,-0.7,0.2,1.4,0.12,-1.7,1.0,7.7,10.5,1.8,0.5,8.7,0.494,92.8,57.0,LAL_2010,8.6,0
2010,wadedw01,Dwyane Wade,MIA,28.0,7,77,77.0,2792.0,28.0,0.562,34.9,9.2,7.9,13.0,0.224,7.1,2.1,7.8,36.4,2.7,2.4,12.2,0.161,89.6,47.0,MIA_2010,36.3,1
2010,walkebi01,Henry Walker,2TM,22.0,2,35,13.0,768.0,14.6,0.649,16.6,-0.5,0.3,1.9,0.121,0.4,-0.8,6.5,8.3,1.5,0.3,9.9,0.5,,,2TM_2010,21.9,0
2010,wallabe01,Ben Wallace,DET,35.0,14,69,67.0,1975.0,15.8,0.526,10.0,1.9,1.9,4.7,0.115,0.7,1.2,18.3,8.0,2.4,3.6,15.0,0.007,88.5,27.0,DET_2010,28.6,1
2010,wallage01,Gerald Wallace,CHA,27.0,9,76,76.0,3119.0,18.3,0.586,20.3,2.7,3.7,11.5,0.177,1.0,1.7,14.7,9.0,2.0,2.2,13.1,0.148,90.4,44.0,CHA_2010,41.0,1
2010,wallara01,Rasheed Wallace,BOS,35.0,15,79,13.0,1780.0,13.1,0.504,20.2,0.0,0.9,3.6,0.096,-1.6,1.6,11.2,7.3,2.4,3.1,8.2,0.446,91.6,50.0,BOS_2010,22.5,1
2010,waltolu01,Luke Walton,LAL,29.0,7,29,0.0,272.0,9.7,0.402,16.1,-2.3,0.0,0.3,0.047,-2.8,0.5,7.8,21.5,1.9,0.3,12.3,0.202,92.8,57.0,LAL_2010,9.4,0
2010,warriha01,Hakim Warrick,2TM,27.0,5,76,6.0,1557.0,15.6,0.547,21.8,-1.3,0.3,4.0,0.124,-0.4,-0.9,11.4,5.6,0.8,0.9,10.7,0.013,,,2TM_2010,20.5,1
2010,watsocj01,C.J. Watson,GSW,25.0,3,65,15.0,1788.0,13.8,0.555,16.0,-0.4,0.7,3.1,0.082,-0.8,0.3,5.3,14.3,2.8,0.3,10.3,0.275,100.4,26.0,GSW_2010,27.5,1
2010,watsoea01,Earl Watson,IND,30.0,9,79,52.0,2322.0,10.9,0.517,14.7,-2.3,-0.2,2.6,0.055,-2.6,0.3,5.6,25.6,2.2,0.5,22.6,0.351,97.1,32.0,IND_2010,29.4,1
2010,weaveky01,Kyle Weaver,OKC,23.0,2,12,0.0,144.0,10.7,0.505,12.4,0.8,0.1,0.3,0.106,-1.4,2.2,7.2,11.1,2.1,3.1,10.1,0.576,93.1,50.0,OKC_2010,12.0,0
2010,webstma02,Martell Webster,POR,23.0,5,82,49.0,2005.0,12.5,0.543,18.2,0.0,1.0,4.4,0.105,0.3,-0.3,8.3,5.0,1.2,1.6,7.8,0.52,87.7,50.0,POR_2010,24.5,1
2010,weemsso01,Sonny Weems,TOR,23.0,2,69,19.0,1368.0,12.9,0.533,18.4,-2.0,0.0,1.3,0.044,-1.3,-0.7,8.3,11.6,1.5,1.4,11.8,0.033,93.1,40.0,TOR_2010,19.8,1
2010,westbru01,Russell Westbrook,OKC,21.0,2,82,82.0,2813.0,17.8,0.491,25.7,1.2,2.3,6.1,0.105,1.7,-0.5,8.2,38.6,2.0,0.9,16.6,0.09,93.1,50.0,OKC_2010,34.3,1
2010,westda01,David West,NOH,29.0,7,81,81.0,2949.0,18.9,0.56,24.0,0.8,2.1,7.5,0.122,1.2,-0.3,12.0,13.7,1.3,1.5,11.2,0.022,92.6,37.0,NOH_2010,36.4,1
2010,westde01,Delonte West,CLE,26.0,6,60,3.0,1500.0,13.8,0.53,18.3,0.7,1.0,3.3,0.106,-0.3,1.0,6.7,20.0,1.9,1.4,15.3,0.177,91.4,61.0,CLE_2010,25.0,1
2010,westma02,Mario West,ATL,25.0,3,39,1.0,142.0,9.9,0.591,10.5,-2.1,0.0,0.3,0.106,-4.5,2.4,11.1,8.8,3.0,0.0,21.6,0.048,90.1,53.0,ATL_2010,3.6,0
2010,whitedj01,D.J. White,OKC,23.0,2,12,0.0,102.0,25.9,0.65,21.3,6.4,0.2,0.6,0.276,4.4,2.0,12.9,7.4,2.5,2.2,6.2,0.0,93.1,50.0,OKC_2010,8.5,0
2010,wilcoch01,Chris Wilcox,DET,27.0,8,34,10.0,441.0,12.0,0.532,18.9,-3.8,-0.2,0.2,0.022,-3.4,-0.4,16.1,4.9,1.6,2.3,21.0,0.0,88.5,27.0,DET_2010,13.0,0
2010,wilkida02,Damien Wilkins,MIN,30.0,6,80,31.0,1585.0,11.5,0.515,14.1,-1.3,0.3,1.9,0.056,-2.0,0.7,8.8,12.5,2.1,1.2,14.8,0.16,96.1,15.0,MIN_2010,19.8,1
2010,wilksmi01,Mike Wilks,OKC,30.0,7,4,0.0,59.0,5.9,0.581,13.5,-6.2,-0.1,0.0,0.023,-3.4,-2.8,3.9,10.1,0.0,0.0,22.5,0.25,93.1,50.0,OKC_2010,14.8,0
2010,willide01,Deron Williams,UTA,25.0,5,76,76.0,2802.0,20.6,0.574,23.8,3.8,4.1,10.3,0.177,4.2,-0.4,6.4,44.5,1.8,0.5,16.9,0.246,93.8,53.0,UTA_2010,36.9,1
2010,willija02,Jason Williams,ORL,34.0,11,82,18.0,1703.0,12.9,0.555,14.5,1.0,1.3,4.5,0.127,0.6,0.4,4.3,26.9,1.6,0.1,16.4,0.519,92.0,59.0,ORL_2010,20.8,1
2010,willija04,Jawad Williams,CLE,26.0,2,54,6.0,742.0,8.2,0.496,15.3,-4.1,-0.4,1.1,0.069,-3.1,-1.0,6.7,6.8,0.8,0.5,7.4,0.451,91.4,61.0,CLE_2010,13.7,0
2010,willilo02,Lou Williams,PHI,23.0,5,64,38.0,1912.0,18.2,0.576,21.1,1.6,1.7,5.2,0.13,1.9,-0.4,5.8,22.9,2.2,0.6,12.0,0.304,91.6,27.0,PHI_2010,29.9,1
