season,player_id,player,team,pos,target,age_x_mp,ast_percent,avg_dist_fga,blk_percent,bpm,bpm_delta1,bpm_delta2,bpm_lag1,bpm_lag2,bpm_roll3,c_percent,d_rtg,dbpm,drb_percent,dws,exp_sq,experience,f_tr,g,g_delta1,g_delta2,g_lag2,g_roll3,g_share_lag1,gs,ht_in_in,mp,mp_delta1,mp_delta2,mp_lag1,mp_lag2,mp_roll3,o_rtg,obpm,orb_percent,ows,per,per_delta1,per_delta2,per_lag1,per_lag2,per_roll3,percent_assisted_x2p_fg,percent_fga_from_x3p_range,pf_percent,pg_percent,seasons_observed,sf_percent,sg_percent,stl_percent,team_age,team_d_rtg,team_o_rtg,team_pace,team_w,tov_percent,trb_percent,ts_percent,ts_percent_delta1,ts_percent_delta2,ts_percent_lag1,ts_percent_lag2,ts_percent_roll3,usg_percent,usg_percent_delta1,usg_percent_delta2,usg_percent_lag1,usg_percent_lag2,usg_percent_roll3,vorp,vorp_delta1,vorp_delta2,vorp_lag1,vorp_lag2,vorp_roll3,was_traded,ws,ws_48,ws_48_delta1,ws_48_delta2,ws_48_lag1,ws_48_lag2,ws_48_roll3,wt,career_per,career_usg_percent,career_ts_percent,career_bpm,career_mp,dev_per,dev_usg_percent,dev_ts_percent,dev_bpm,dev_mp,career_best_per,below_career_best,years_past_peak,years_to_peak,is_past_peak,decline_pressure,per_slope2,improving_2yr,declining_2yr,mp_trend,usg_shift,starter_share,mp_per_g,next_mp,d_per_actual,is_breakout,is_decline,pred,resid,abs_resid,age_now
2023,burksal01,Alec Burks,DET,SG,12.9,34.782,15.9,17.7,0.6,1.2,0.3999999999999999,-0.7,0.8,1.5,0.933333333333338,0.0,119.0,-0.5,14.2,0.6,144,12,0.41,51,-30.0,32.0,49.0,65.33333333333333,0.9878048780487805,8.0,77.0,1122.0,-1196.0,1063.0,2318.0,1255.0,1775.6666666666667,120.0,1.8,1.8,1.9,16.5,2.8000000000000007,-1.1000000000000014,13.7,14.8,15.066666666666672,0.307,0.521,1.0,2.0,12,13.0,84.0,1.6,24.1,118.9,110.7,99.0,17.0,9.7,7.8,0.602,0.04299999999999993,-0.004999999999999893,0.559,0.564,0.5613333333333336,22.8,5.100000000000001,-3.6000000000000014,17.7,21.3,20.933333333333334,0.9,-0.7999999999999999,0.5999999999999999,1.7,1.1,1.3000000000000016,0,2.5,0.109,-0.017,0.0,0.126,0.126,0.11766666666666663,214.0,13.745454545454544,21.89090909090909,0.5308181818181819,-0.8272727272727273,1307.1818181818182,2.7545454545454557,0.9090909090909101,0.07118181818181812,2.0272727272727273,-185.18181818181824,16.7,0.1999999999999993,7.0,0.0,1,18.520259177452132,0.8499999999999996,0,0,-653.6666666666667,5.100000000000001,0.1568627450980392,22.0,1212.0,-3.5999999999999996,0,1,13.846068684805806,-0.9460686848058053,0.9460686848058053,31.0
2024,burksal01,Alec Burks,2TM,SG,12.8,38.784,10.7,18.2,0.9,-2.3,-3.5,0.3999999999999999,1.2,0.8,1.1666666666666714,0.0,120.0,-2.0,11.8,0.7,169,13,0.293,66,15.0,-30.0,81.0,60.333333333333336,0.6219512195121951,1.0,77.0,1212.0,90.0,-1196.0,1122.0,2318.0,1565.0,111.0,-0.3,2.2,0.7,12.9,-3.5999999999999996,2.8000000000000007,16.5,13.7,15.000000000000007,0.5,0.58,2.0,0.0,13,38.0,60.0,1.1,,,,,,7.0,6.9,0.536,-0.06599999999999995,0.04299999999999993,0.602,0.559,0.5750000000000001,24.4,1.5999999999999979,5.100000000000001,22.8,17.7,20.6,-0.1,-1.0,-0.7999999999999999,0.9,1.7,1.233333333333335,1,1.4,0.054,-0.055,-0.017,0.109,0.126,0.12033333333333329,214.0,13.975,21.96666666666667,0.53675,-0.6583333333333333,1291.75,-1.0749999999999993,2.43333333333333,-0.0007499999999999174,-1.6416666666666666,-79.75,16.7,3.799999999999999,8.0,0.0,1,22.627416997969522,-0.39999999999999947,0,0,-353.0,1.5999999999999979,0.015151515151515152,18.363636363636363,863.0,-0.09999999999999964,0,0,12.634082622409526,0.16591737759047476,0.16591737759047476,32.0
2022,butleji01,Jimmy Butler,MIA,SF,27.6,61.792,26.4,9.6,1.5,6.3,-1.4000000000000004,2.3,7.7,5.4,5.600000000000005,0.0,108.0,1.9,13.5,2.9,121,11,0.549,57,5.0,-6.0,58.0,58.333333333333336,0.6341463414634146,57.0,78.0,1931.0,186.0,-214.0,1745.0,1959.0,1963.0,124.0,4.5,6.1,6.2,23.6,-2.8999999999999986,2.8999999999999986,26.5,23.6,23.43333333333334,0.377,0.14,32.0,0.0,11,67.0,0.0,2.4,28.2,109.1,113.7,95.9,53.0,10.5,9.9,0.592,-0.015000000000000013,0.02200000000000002,0.607,0.585,0.5876666666666668,26.5,-0.10000000000000142,1.5,26.6,25.1,24.666666666666668,4.0,-0.2999999999999998,0.5999999999999996,4.3,3.7,3.7333333333333356,0,9.2,0.228,-0.026999999999999996,0.034,0.255,0.221,0.21633333333333327,230.0,20.29,21.77,0.5706,4.07,2093.3,3.3100000000000023,4.73,0.021399999999999975,2.2299999999999995,-162.30000000000018,26.5,2.8999999999999986,8.0,0.0,1,22.627416997969522,0.0,0,0,-32.0,0.10000000000000142,1.0,33.87719298245614,2138.0,4.0,1,0,21.486378460419914,6.1136215395800875,6.1136215395800875,32.0
2023,butleji01,Jimmy Butler,MIA,PF,22.0,70.554,27.1,8.3,1.0,8.7,2.3999999999999995,-1.4000000000000004,6.3,7.7,6.466666666666672,3.0,112.0,2.0,13.3,2.9,144,12,0.625,64,7.0,5.0,52.0,55.666666666666664,0.6951219512195121,64.0,78.0,2138.0,207.0,186.0,1931.0,1745.0,1878.3333333333333,135.0,6.7,7.5,9.4,27.6,4.0,-2.8999999999999986,23.6,26.5,24.566666666666677,0.377,0.116,83.0,0.0,12,15.0,0.0,2.7,27.7,113.3,113.0,96.3,44.0,8.2,10.3,0.647,0.05500000000000005,-0.015000000000000013,0.592,0.607,0.5946666666666668,25.6,-0.8999999999999986,-0.10000000000000142,26.5,26.6,26.066666666666674,5.8,1.7999999999999998,-0.2999999999999998,4.0,4.3,4.000000000000003,0,12.3,0.277,0.049000000000000016,-0.026999999999999996,0.228,0.255,0.23466666666666658,230.0,20.59090909090909,22.2,0.5725454545454546,4.2727272727272725,2078.5454545454545,7.0090909090909115,3.400000000000002,0.07445454545454544,4.427272727272727,59.454545454545496,26.5,-1.1000000000000014,9.0,0.0,1,27.0,0.5500000000000007,0,0,259.66666666666674,0.8999999999999986,1.0,33.40625,2042.0,-5.600000000000001,0,1,23.06955955091061,-1.0695595509106113,1.0695595509106113,33.0
2024,butleji01,Jimmy Butler,MIA,PF,22.4,69.428,23.1,9.7,0.8,4.6,-4.1,2.3999999999999995,8.7,6.3,7.566666666666671,0.0,113.0,0.7,11.9,2.7,169,13,0.579,60,-4.0,7.0,57.0,57.666666666666664,0.7804878048780488,60.0,78.0,2042.0,-96.0,207.0,2138.0,1931.0,1938.0,129.0,3.9,5.8,6.4,22.0,-5.600000000000001,4.0,27.6,23.6,25.90000000000001,0.452,0.183,74.0,0.0,13,25.0,0.0,1.9,28.0,112.2,114.0,96.2,46.0,9.3,8.8,0.626,-0.02100000000000002,0.05500000000000005,0.647,0.592,0.6153333333333334,24.0,-1.6000000000000014,-0.8999999999999986,25.6,26.5,26.233333333333338,3.4,-2.4,1.7999999999999998,5.8,4.0,4.700000000000002,0,9.1,0.214,-0.06300000000000003,0.049000000000000016,0.277,0.228,0.25333333333333324,230.0,21.175,22.483333333333334,0.57875,4.641666666666667,2083.5,0.8249999999999993,1.5166666666666657,0.047250000000000014,-0.04166666666666696,-41.5,27.6,5.600000000000001,10.0,0.0,1,31.622776601683793,-0.8000000000000007,0,0,104.0,1.6000000000000014,1.0,34.03333333333333,1746.0,0.3999999999999986,0,0,20.31541227544852,2.0845877245514792,2.0845877245514792,34.0
2025,butleji01,Jimmy Butler,2TM,SF,23.5,61.11,25.5,9.0,1.0,4.9,0.3000000000000007,-4.1,4.6,8.7,6.5333333333333385,0.0,113.0,1.0,10.8,2.0,196,14,0.657,55,-5.0,-4.0,64.0,60.333333333333336,0.7317073170731707,55.0,78.0,1746.0,-296.0,-96.0,2042.0,2138.0,2037.0,136.0,4.0,7.7,6.6,22.4,0.3999999999999986,-5.600000000000001,22.0,27.6,24.40000000000001,0.554,0.174,57.0,0.0,14,43.0,1.0,2.2,,,,,,8.8,9.2,0.626,0.0,-0.02100000000000002,0.626,0.647,0.6216666666666667,20.8,-3.1999999999999993,-1.6000000000000014,24.0,25.6,25.36666666666667,3.0,-0.3999999999999999,-2.4,3.4,5.8,4.400000000000001,1,8.7,0.238,0.023999999999999994,-0.06300000000000003,0.214,0.277,0.23966666666666658,230.0,21.23846153846154,22.6,0.5823846153846154,4.638461538461538,2080.3076923076924,1.1615384615384592,-1.8000000000000007,0.04361538461538461,0.2615384615384624,-334.3076923076924,27.6,5.200000000000003,11.0,0.0,1,36.4828726939094,-2.6000000000000014,0,0,-291.0,3.1999999999999993,1.0,31.745454545454546,1182.0,1.1000000000000014,0,0,19.76312041457706,3.7368795854229404,3.7368795854229404,35.0
2025,buzelma01,Matas Buzelis,CHI,SF,14.8,30.22,7.2,13.7,4.3,-2.5,,,,,-2.999999999999993,6.0,115.0,-0.5,15.2,1.4,1,1,0.195,80,,,,10.0,,31.0,80.0,1511.0,,,,,134.5,108.0,-2.0,3.9,0.5,12.5,,,,,10.150000000000013,0.699,0.479,75.0,0.0,1,20.0,0.0,0.9,25.2,115.6,114.1,102.8,39.0,10.9,9.6,0.571,,,,,0.5000000000000002,18.7,,,,,19.850000000000005,-0.2,,,,,0.0,0,1.9,0.06,,,,,0.008999999999999904,209.0,,,,,,,,,,,,,0.0,4.0,0,0.0,,0,0,1376.5,,0.3875,18.8875,2248.0,2.3000000000000007,1,0,14.375213623509897,0.4247863764901041,0.4247863764901041,24.0
2022,caldwke01,Kentavious Caldwell-Pope,WAS,SG,11.5,65.212,9.1,18.1,0.9,-1.5,-1.0,0.30000000000000004,-0.5,-0.8,-0.5999999999999953,0.0,116.0,-0.6,10.3,1.4,81,9,0.186,77,10.0,-2.0,69.0,72.66666666666667,0.8170731707317073,77.0,77.0,2329.0,427.0,140.0,1902.0,1762.0,1899.6666666666667,109.0,-0.9,2.0,1.4,12.6,1.9000000000000004,-0.3000000000000007,10.7,11.0,11.533333333333344,0.619,0.492,0.0,1.0,9,48.0,51.0,1.8,25.9,114.5,111.1,97.0,35.0,9.8,6.2,0.568,-0.020000000000000018,0.0040000000000000036,0.588,0.584,0.5800000000000001,19.0,4.800000000000001,-0.5,14.2,14.7,15.66666666666667,0.3,-0.39999999999999997,0.19999999999999996,0.7,0.5,0.6666666666666684,0,2.8,0.058,-0.048999999999999995,0.0050000000000000044,0.107,0.102,0.10133333333333328,204.0,11.7,16.8375,0.540625,-0.7875,2205.625,0.9000000000000004,2.1625000000000014,0.027374999999999927,-0.7125,123.375,13.2,0.5999999999999996,4.0,0.0,1,8.0,0.7999999999999998,0,0,429.33333333333326,4.800000000000001,1.0,30.246753246753247,2381.0,-1.0999999999999996,0,0,11.524439658080167,-0.024439658080167348,0.024439658080167348,28.0
2023,caldwke01,Kentavious Caldwell-Pope,DEN,SG,10.7,69.049,9.8,17.3,1.3,-1.0,0.5,-1.0,-1.5,-0.5,-0.9333333333333286,0.0,115.0,0.6,8.1,2.5,100,10,0.198,76,-1.0,10.0,67.0,71.0,0.9390243902439024,76.0,77.0,2381.0,52.0,427.0,2329.0,1902.0,1997.6666666666667,117.0,-1.6,1.7,2.0,11.5,-1.0999999999999996,1.9000000000000004,12.6,10.7,11.433333333333344,0.828,0.505,0.0,24.0,10,2.0,74.0,2.3,26.6,114.2,117.6,98.1,53.0,11.1,5.0,0.598,0.030000000000000027,-0.020000000000000018,0.568,0.588,0.5800000000000001,14.1,-4.9,4.800000000000001,19.0,14.2,15.966666666666669,0.6,0.3,-0.39999999999999997,0.3,0.7,0.5000000000000018,0,4.5,0.091,0.032999999999999995,-0.048999999999999995,0.058,0.107,0.08899999999999995,204.0,11.8,17.077777777777776,0.5436666666666666,-0.8666666666666667,2219.3333333333335,-0.3000000000000007,-2.977777777777776,0.054333333333333345,-0.1333333333333333,161.66666666666652,13.2,1.6999999999999993,5.0,0.0,1,11.180339887498949,0.40000000000000036,0,0,383.33333333333326,4.9,1.0,31.32894736842105,2402.0,-0.8000000000000007,0,0,11.225098072080876,-0.5250980720808762,0.5250980720808762,29.0
2024,caldwke01,Kentavious Caldwell-Pope,DEN,SG,9.9,72.06,9.5,17.2,1.5,-1.4,-0.3999999999999999,0.5,-1.0,-1.5,-0.9999999999999952,0.0,115.0,0.7,6.8,2.6,121,11,0.193,76,0.0,-1.0,77.0,73.33333333333333,0.926829268292683,76.0,77.0,2402.0,21.0,52.0,2381.0,2329.0,2204.0,119.0,-2.1,1.5,2.2,10.7,-0.8000000000000007,-1.0999999999999996,11.5,12.6,11.60000000000001,0.745,0.525,0.0,6.0,11,7.0,87.0,2.0,27.1,113.0,118.5,96.8,57.0,10.5,4.2,0.602,0.0040000000000000036,0.030000000000000027,0.598,0.568,0.5846666666666667,12.9,-1.1999999999999993,-4.9,14.1,19.0,15.766666666666667,0.4,-0.19999999999999996,0.3,0.6,0.3,0.5333333333333351,0,4.8,0.096,0.0050000000000000044,0.032999999999999995,0.091,0.058,0.08533333333333327,204.0,11.77,16.779999999999998,0.5490999999999999,-0.8800000000000001,2235.5,-1.0700000000000003,-3.8799999999999972,0.05290000000000006,-0.5199999999999998,166.5,13.2,2.5,6.0,0.0,1,14.696938456699069,-0.9500000000000002,0,1,198.0,1.1999999999999993,1.0,31.605263157894736,2279.0,-0.7999999999999989,0,0,10.650279705296931,-0.750279705296931,0.750279705296931,30.0
2025,caldwke01,Kentavious Caldwell-Pope,ORL,SG,11.0,70.649,8.7,19.3,1.4,-1.4,0.0,-0.3999999999999999,-1.4,-1.0,-1.2999999999999952,0.0,112.0,1.6,7.2,3.1,144,12,0.175,77,1.0,0.0,76.0,76.33333333333333,0.926829268292683,77.0,77.0,2279.0,-123.0,21.0,2402.0,2381.0,2370.6666666666665,115.0,-3.0,1.6,1.5,9.9,-0.7999999999999989,-0.8000000000000007,10.7,11.5,11.600000000000009,0.698,0.607,0.0,3.0,12,17.0,80.0,2.2,24.9,109.6,109.4,96.1,41.0,9.6,4.3,0.574,-0.028000000000000025,0.0040000000000000036,0.602,0.598,0.5893333333333334,12.4,-0.5,-1.1999999999999993,12.9,14.1,15.333333333333336,0.3,-0.10000000000000003,-0.19999999999999996,0.4,0.6,0.43333333333333507,0,4.6,0.096,0.0,0.0050000000000000044,0.096,0.091,0.08166666666666661,204.0,11.672727272727274,16.427272727272726,0.5539090909090909,-0.9272727272727272,2250.6363636363635,-1.7727272727272734,-4.027272727272726,0.020090909090909048,-0.47272727272727266,28.363636363636488,13.2,3.299999999999999,7.0,0.0,1,18.520259177452132,-0.7999999999999998,0,1,-91.66666666666652,0.5,1.0,29.5974025974026,1088.0,1.0999999999999996,0,0,9.250883758149488,1.749116241850512,1.749116241850512,31.0
2024,camarto01,Toumani Camara,POR,PF,12.5,39.997,7.2,11.6,1.7,-3.1,,,,,-1.4,16.0,117.0,0.0,14.0,1.4,1,1,0.226,70,,,,76.5,,49.0,79.0,1739.0,,,,,2340.5,110.0,-3.1,8.4,0.6,10.6,,,,,10.300000000000015,0.504,0.393,84.0,0.0,1,0.0,0.0,1.9,24.1,117.5,108.3,97.2,21.0,14.9,11.0,0.547,,,,,0.5880000000000001,13.8,,,,,12.650000000000002,-0.5,,,,,0.35000000000000264,0,2.0,0.055,,,,,0.096,230.0,,,,,,,,,,,,,0.0,1.0,0,0.0,,0,0,-601.5,,0.7,24.84285714285714,2548.0,1.9000000000000004,0,0,11.538082372120519,0.9619176278794814,0.9619176278794814,24.0
2025,camarto01,Toumani Camara,POR,PF,11.3,61.152,9.6,14.0,1.8,-0.1,3.0,,-3.1,,-2.249999999999993,16.0,115.0,0.8,12.1,2.6,4,2,0.176,78,8.0,,,73.5,0.8536585365853658,78.0,79.0,2548.0,809.0,,1739.0,,2009.0,117.0,-0.9,7.2,2.5,12.5,1.9000000000000004,,10.6,,10.250000000000016,0.658,0.503,84.0,0.0,2,0.0,0.0,2.2,23.8,114.7,111.7,98.8,36.0,12.4,9.6,0.572,0.02499999999999991,,0.547,,0.5605000000000001,14.4,0.5999999999999996,,13.8,,13.100000000000005,1.2,1.7,,-0.5,,-0.09999999999999734,0,5.2,0.097,0.042,,0.055,,0.07549999999999991,230.0,10.6,13.8,0.547,-3.1,1739.0,1.9000000000000004,0.5999999999999996,0.02499999999999991,3.0,809.0,10.6,-1.9000000000000004,0.0,0.0,0,0.0,,0,0,539.0,0.5999999999999996,1.0,32.666666666666664,2731.0,-1.1999999999999993,0,0,12.499010517721604,-1.1990105177216037,1.1990105177216037,24.0
2022,capelca01,Clint Capela,ATL,C,22.1,55.134,6.6,2.2,4.1,2.0,-0.7000000000000002,1.3000000000000003,2.7,1.4,2.3666666666666716,100.0,109.0,-0.1,31.9,2.7,64,8,0.28,74,11.0,24.0,39.0,56.333333333333336,0.7682926829268293,73.0,82.0,2042.0,144.0,619.0,1898.0,1279.0,1808.6666666666667,132.0,2.1,15.0,5.6,21.4,-2.900000000000002,3.6999999999999993,24.3,20.6,22.90000000000001,0.765,0.002,0.0,0.0,8,0.0,0.0,1.3,26.1,114.9,116.5,97.7,43.0,6.1,23.5,0.604,0.0030000000000000027,-0.025000000000000022,0.601,0.626,0.6283333333333334,15.5,-4.399999999999999,3.799999999999997,19.9,16.1,18.06666666666667,2.1,-0.10000000000000009,1.1,2.2,1.1,2.0333333333333354,0,8.3,0.195,-0.011999999999999983,0.022999999999999993,0.207,0.184,0.20699999999999993,256.0,20.714285714285715,18.7,0.5907142857142856,0.8428571428571427,1510.2857142857142,0.6857142857142833,-3.1999999999999993,0.013285714285714345,1.1571428571428573,531.7142857142858,24.5,3.1000000000000014,3.0,0.0,1,5.196152422706632,0.3999999999999986,0,0,233.33333333333326,4.399999999999999,0.9864864864864865,27.594594594594593,1730.0,0.7000000000000028,0,0,20.802363327738686,1.2976366722613157,1.2976366722613157,27.0
2023,capelca01,Clint Capela,ATL,C,20.7,48.44,4.7,2.1,3.9,2.2,0.20000000000000018,-0.7000000000000002,2.0,2.7,2.033333333333338,100.0,112.0,-0.1,29.4,2.4,81,9,0.244,65,-9.0,11.0,63.0,58.666666666666664,0.9024390243902439,63.0,82.0,1730.0,-312.0,144.0,2042.0,1898.0,1739.6666666666667,136.0,2.3,16.1,4.9,22.1,0.7000000000000028,-2.900000000000002,21.4,24.3,22.100000000000012,0.717,0.002,0.0,0.0,9,0.0,0.0,1.2,24.9,116.3,116.6,100.7,41.0,8.3,22.7,0.656,0.052000000000000046,0.0030000000000000027,0.604,0.601,0.6103333333333334,15.7,0.1999999999999993,-4.399999999999999,15.5,19.9,17.166666666666668,1.8,-0.30000000000000004,-0.10000000000000009,2.1,2.2,1.8000000000000023,0,7.2,0.201,0.006000000000000005,-0.011999999999999983,0.195,0.207,0.19533333333333328,256.0,20.8,18.3,0.592375,0.9874999999999999,1576.75,1.3000000000000007,-2.6000000000000014,0.06362500000000004,1.2125000000000004,153.25,24.5,2.3999999999999986,4.0,0.0,1,8.0,-1.0999999999999996,0,0,-9.666666666666742,0.1999999999999993,0.9692307692307692,26.615384615384617,1883.0,-1.4000000000000021,0,0,20.43146040094895,0.2685395990510493,0.2685395990510493,28.0
2024,capelca01,Clint Capela,ATL,C,17.7,54.607,6.9,2.5,5.1,0.1,-2.1,0.20000000000000018,2.2,2.0,2.3000000000000047,100.0,115.0,-1.0,26.5,1.9,100,10,0.333,73,8.0,-9.0,74.0,67.33333333333333,0.7926829268292683,73.0,82.0,1883.0,153.0,-312.0,1730.0,2042.0,1890.0,128.0,1.0,18.7,4.4,20.7,-1.4000000000000021,0.7000000000000028,22.1,21.4,22.60000000000001,0.68,0.002,0.0,0.0,10,0.0,0.0,1.1,26.2,119.4,117.2,100.1,36.0,9.5,22.4,0.59,-0.06600000000000006,0.052000000000000046,0.656,0.604,0.6203333333333334,17.3,1.6000000000000014,0.1999999999999993,15.7,15.5,17.033333333333335,1.0,-0.8,-0.30000000000000004,1.8,2.1,2.0333333333333354,0,6.3,0.161,-0.04000000000000001,0.006000000000000005,0.201,0.195,0.20099999999999993,256.0,20.944444444444443,18.01111111111111,0.5994444444444444,1.1222222222222222,1593.7777777777778,-0.24444444444444358,-0.7111111111111086,-0.009444444444444478,-1.0222222222222221,289.2222222222222,24.5,3.8000000000000007,5.0,0.0,1,11.180339887498949,-0.34999999999999964,0,0,-7.0,1.6000000000000014,1.0,25.794520547945204,1176.0,-3.0,0,1,19.846346114207115,-2.146346114207116,2.146346114207116,29.0
2025,capelca01,Clint Capela,ATL,C,17.9,35.28,7.4,3.0,4.1,-1.0,-1.1,-2.1,0.1,2.2,1.433333333333338,100.0,113.0,-0.4,28.2,1.5,121,11,0.249,55,-18.0,8.0,65.0,70.66666666666667,0.8902439024390244,41.0,82.0,1176.0,-707.0,153.0,1883.0,1730.0,1885.0,120.0,-0.6,15.8,1.7,17.7,-3.0,-1.4000000000000021,20.7,22.1,21.40000000000001,0.775,0.003,0.0,0.0,11,0.0,0.0,1.4,24.9,115.7,114.6,102.6,40.0,9.8,21.8,0.564,-0.026000000000000023,-0.06600000000000006,0.59,0.656,0.6166666666666667,16.7,-0.6000000000000014,1.6000000000000014,17.3,15.7,16.166666666666668,0.3,-0.7,-0.8,1.0,1.8,1.6333333333333355,0,3.2,0.131,-0.03,-0.04000000000000001,0.161,0.201,0.18566666666666662,256.0,20.919999999999998,17.94,0.5985,1.02,1622.7,-3.219999999999999,-1.240000000000002,-0.034500000000000086,-2.02,-446.70000000000005,24.5,6.800000000000001,6.0,0.0,1,14.696938456699069,-2.200000000000001,0,1,-709.0,0.6000000000000014,0.7454545454545455,21.381818181818183,926.0,0.1999999999999993,0,0,18.13425027245289,-0.23425027245288987,0.23425027245288987,30.0
2025,carrica01,Bub Carrington,WAS,PG,9.9,46.702,21.2,19.1,0.8,-4.6,,,,,-3.8,0.0,121.0,-1.3,13.1,0.6,1,1,0.114,82,,,,57.0,,57.0,76.0,2458.0,,,,,1166.0,104.0,-3.3,1.4,-0.4,9.0,,,,,10.8,0.481,0.544,0.0,95.0,1,0.0,5.0,1.0,23.5,119.1,106.8,100.9,18.0,15.2,7.2,0.514,,,,,0.482,15.8,,,,,26.1,-1.6,,,,,-0.5,0,0.2,0.005,,,,,-0.012,190.0,,,,,,,,,,,,,0.0,5.0,0,0.0,,0,0,1292.0,,0.6951219512195121,29.975609756097562,2271.0,0.9000000000000004,0,0,11.79015904432666,-1.8901590443266603,1.8901590443266603,24.0
2023,carteje01,Jevon Carter,MIL,PG,8.5,48.87,14.5,19.9,1.3,-0.6,1.6,-2.7,-2.2,0.5,-0.3666666666666612,0.0,113.0,1.2,9.3,2.3,25,5,0.067,81,15.0,6.0,60.0,61.333333333333336,0.8048780487804879,39.0,72.0,1810.0,905.0,188.0,905.0,717.0,855.6666666666666,113.0,-1.9,2.1,1.2,10.9,1.3000000000000007,-2.5999999999999996,9.6,12.2,11.033333333333344,0.34,0.596,0.0,99.0,5,0.0,1.0,1.7,29.8,111.9,115.4,100.5,58.0,11.8,5.8,0.56,0.029000000000000026,-0.017000000000000015,0.531,0.548,0.5473333333333334,15.3,1.3000000000000007,-1.0,14.0,15.0,13.966666666666669,0.6,0.7,-0.6,-0.1,0.5,0.3333333333333354,0,3.5,0.092,0.03,-0.041999999999999996,0.062,0.104,0.08633333333333328,200.0,10.225,14.975,0.5185,-1.275,786.0,0.6750000000000007,0.32500000000000107,0.04150000000000009,0.6749999999999999,1024.0,12.2,1.299999999999999,3.0,0.0,1,5.196152422706632,-0.6499999999999995,0,0,954.3333333333334,1.3000000000000007,0.48148148148148145,22.34567901234568,1004.0,-2.4000000000000004,0,1,11.30747186267275,-2.8074718626727506,2.8074718626727506,27.0
2022,cartewe01,Wendell Carter Jr.,ORL,PF,17.3,40.744,15.4,12.1,2.1,1.6,2.9000000000000004,1.0999999999999999,-1.3,-2.4,-1.7666666666666613,37.0,110.0,0.6,29.1,2.4,16,4,0.303,62,8.0,11.0,43.0,47.0,0.6585365853658537,61.0,82.0,1852.0,477.0,119.0,1375.0,1256.0,1247.0,115.0,1.0,7.9,2.6,18.4,1.6999999999999993,1.1999999999999993,16.7,15.5,15.800000000000011,0.609,0.313,63.0,0.0,4,0.0,0.0,0.9,23.3,112.5,104.5,99.2,22.0,13.1,18.5,0.601,0.03500000000000003,-0.02400000000000002,0.566,0.59,0.5656666666666667,20.9,1.5999999999999979,2.900000000000002,19.3,16.4,18.266666666666673,1.7,1.5,0.30000000000000004,0.2,-0.1,0.06666666666666911,0,5.0,0.129,0.01100000000000001,-0.009000000000000008,0.118,0.127,0.10833333333333327,270.0,15.799999999999999,18.266666666666666,0.5656666666666667,-1.7666666666666666,1247.0,2.5999999999999996,2.633333333333333,0.03533333333333333,3.3666666666666667,605.0,16.7,-1.6999999999999993,0.0,2.0,0,0.0,1.4499999999999993,1,0,605.0,1.5999999999999979,0.9838709677419355,29.870967741935484,1690.0,-1.0999999999999979,0,0,18.57365494368203,-1.273654943682029,1.273654943682029,24.0
2023,cartewe01,Wendell Carter Jr.,ORL,C,15.9,38.87,12.0,13.3,1.9,1.0,-0.6000000000000001,2.9000000000000004,1.6,-1.3,-0.6999999999999945,94.0,113.0,0.1,25.3,2.0,25,5,0.318,57,-5.0,8.0,54.0,53.0,0.7560975609756098,54.0,82.0,1690.0,-162.0,477.0,1852.0,1375.0,1494.3333333333333,119.0,0.9,8.0,2.6,17.3,-1.0999999999999979,1.6999999999999993,18.4,16.7,16.866666666666674,0.649,0.367,6.0,0.0,5,0.0,0.0,0.9,23.1,114.2,111.6,99.3,34.0,13.2,16.6,0.621,0.020000000000000018,0.03500000000000003,0.601,0.566,0.5856666666666667,20.5,-0.3999999999999986,1.5999999999999979,20.9,19.3,18.86666666666667,1.3,-0.3999999999999999,1.5,1.7,0.2,0.6000000000000024,0,4.6,0.13,0.0010000000000000009,0.01100000000000001,0.129,0.118,0.12466666666666659,270.0,16.45,18.925,0.5745,-0.925,1398.25,0.8500000000000014,1.5749999999999993,0.046499999999999986,1.925,291.75,18.4,1.0999999999999979,0.0,1.0,0,0.0,0.3000000000000007,0,0,195.66666666666674,0.3999999999999986,0.9473684210526315,29.649122807017545,1406.0,-1.4000000000000004,0,0,17.629495723492557,-1.7294957234925565,1.7294957234925565,24.0
